Id,CourseName,CourseDepartment,CourseNumber,CRN,Term,Year,Enrolled,Cap,Periods,FinalSchedule,Instructor,Credits,Section
16201,PH111,PH,111,2452,20,2014,28,26,MTR/7-8/O169,T at 6pm in TBA,kirkpat2,4,3
16202,PH112,PH,112,2453,20,2014,23,28,MTRF/1/O205,T at 6pm in TBA,wagner,4,1
16203,PH112,PH,112,2456,20,2014,27,28,MTRF/4/O233,T at 6pm in TBA,kirkpatr,4,4
16204,PH111,PH,111,2451,20,2014,29,26,MTR/5-6/O169,T at 6pm in TBA,kirtley,4,2
16205,PH112,PH,112,2455,20,2014,27,28,MTRF/3/O233,T at 6pm in TBA,kirkpatr,4,3
16206,PH112,PH,112,2458,20,2014,0,0,TBA,,tba,4,6
16207,PH112,PH,112,2466,20,2014,22,28,MTRF/7/O205,T at 6pm in TBA,granieri,4,14
16208,PH112,PH,112,2461,20,2014,32,28,MTRF/9/O203,T at 6pm in TBA,duree,4,9
16209,PH112,PH,112,2465,20,2014,0,0,TBA,,tba,4,13
16210,PH112,PH,112,2460,20,2014,24,28,MTRF/8/O203,T at 6pm in TBA,western,4,8
16211,PH112,PH,112,2463,20,2014,19,28,MTRF/6/O205,T at 6pm in TBA,liptak,4,11
16212,PH112,PH,112,2459,20,2014,28,28,MTRF/7/O233,T at 6pm in TBA,ditteon,4,7
16213,PH112,PH,112,2462,20,2014,24,28,MTRF/5/O205,T at 6pm in TBA,liptak,4,10
16214,PH112,PH,112,2464,20,2014,26,28,MTRF/8/O205,T at 6pm in TBA,mcinerne,4,12
16215,PH112,PH,112,2467,20,2014,23,28,MTRF/1/O233,T at 6pm in TBA,kirkpat2,4,15
16216,PH112,PH,112,2468,20,2014,30,28,MTRF/3/O169,T at 6pm in TBA,joenatha,4,16
16217,PH113,PH,113,2485,20,2014,28,28,MTRF/4/O169,T at 6pm in TBA,syed,4,1
16218,PH255,PH,255,2488,20,2014,28,32,MTRF/2/O105:W/4-6/CL117,R at 8am in TBA,kirkpatr,4,1
16219,PH241,PH,241,2487,20,2014,25,30,MTRF/5/G317,T at 8am in TBA,ditteon,4,1
16220,PH215,PH,215,2486,20,2014,20,30,W/5-6/O169,,syed,2,1
16221,PH290,PH,290,2596,20,2014,1,1,TBA,,duree,2,2
16222,PH290,PH,290,2538,20,2014,5,1,TBA,,duree,1,1
16223,PH317,PH,317,2490,20,2014,18,28,MTRF/7/CL119,T at 6pm in TBA,syed,4,1
16224,PH401,PH,401,2493,20,2014,23,28,MTRF/3/M115,W at 6pm in TBA,kirtley,4,1
16225,PH290,PH,290,2676,20,2014,1,1,TBA,,kirtley,2,3
16226,PH425,PH,425,2496,20,2014,8,24,MW/8/CL117:TR/8-10/CL117,,moloney,4,1
16227,PH302,PH,302,2489,20,2014,0,0,TBA,,tba,4,1
16228,PH404,PH,404,2504,20,2014,12,24,MTRF/7/DL119,W at 6pm in TBA,moloney,4,1
16229,PH490,PH,490,2566,20,2014,1,1,TBA,,syed,2,2
16230,PH437,PH,437,2497,20,2014,6,28,MTR/2/G317:W/7-9/O203,T at 1pm in TBA,mcinerne,4,1
16231,PH490,PH,490,2643,20,2014,1,1,TBA,,ditteon,1,4
16232,PH490,PH,490,2657,20,2014,1,1,TBA,,kirkpat2,2,5
16233,PH470,PH,470,2505,20,2014,11,24,MTRF/9/DL119,M at 6pm in TBA,ditteon,4,1
16234,PH490,PH,490,2558,20,2014,1,1,TBA,,duree,1,1
16235,PH490,PH,490,2583,20,2014,1,1,TBA,,syed,1,3
16236,PH490,PH,490,2660,20,2014,1,1,TBA,,syed,2,6
16237,RH131,RH,131,2285,20,2014,20,22,MTRF/3/M107,,house,4,3
16238,RH131,RH,131,2284,20,2014,22,22,MTRF/2/M107,,house,4,2
16239,RH131,RH,131,2286,20,2014,23,22,MTRF/5/M115,,hartnett,4,4
16240,PH490,PH,490,2666,20,2014,1,1,TBA,,duree,2,8
16241,PH490,PH,490,2661,20,2014,2,1,TBA,,ditteon,1,7
16242,RH131,RH,131,2283,20,2014,22,22,MTRF/9/M107,,carlsonp,4,1
16243,PH498,PH,498,2626,20,2014,1,1,TBA,,ditteon,2,1
16244,RH131,RH,131,2287,20,2014,21,22,MTRF/5/M111,,minster,4,5
16245,RH330,RH,330,2291,20,2014,22,22,MTRF/9/O103,,carvill,4,1
16246,RH131,RH,131,2536,20,2014,24,22,MTRF/6/M115,,hartnett,4,9
16247,RH330,RH,330,2293,20,2014,23,22,MTRF/5/M103,,livingst,4,3
16248,RH131,RH,131,2290,20,2014,16,20,MTRF/2/G220,,smiths,4,8
16249,RH131,RH,131,2288,20,2014,18,22,MTRF/6/M111,,minster,4,6
16250,RH330,RH,330,2292,20,2014,21,22,MTRF/4/M105,,carvill,4,2
16251,RH131,RH,131,2289,20,2014,20,20,MTRF/1/G220,,smiths,4,7
16252,ROBO420,ROBO,420,2123,20,2014,12,20,W/7-9/C111,,yoder,4,2
16253,SP112,SP,112,2322,20,2014,22,22,MTRF/2/A220,,gardner,4,1
16254,RH330,RH,330,2561,20,2014,22,22,MTRF/3/M111,,hartnett,4,7
16255,RH330,RH,330,2294,20,2014,23,22,MTRF/6/M103,,livingst,4,4
16256,ROBO420,ROBO,420,2122,20,2014,10,20,W/7-9/C111,,fisherds,4,1
16257,RH330,RH,330,2296,20,2014,20,22,MTRF/4/O203-1,,williams,4,6
16258,SP112,SP,112,2323,20,2014,21,22,MTRF/7/A220,,gardner,4,2
16259,RH330,RH,330,2295,20,2014,22,22,MTRF/3/O203-1,,williams,4,5
16260,SP212,SP,212,2326,20,2014,22,22,MTRF/7/A219,,garcia,4,2
16261,SP112,SP,112,2324,20,2014,21,22,MTRF/8/A220,,gardner,4,3
16262,SV151,SV,151,2297,20,2014,25,25,MTRF/5/O201,M at 8am in TBA,bremmer,4,1
16263,SV151,SV,151,2299,20,2014,20,25,MTRF/1/O201,M at 8am in TBA,christ,4,3
16264,SP212,SP,212,2325,20,2014,24,22,MTRF/5/A220,,garcia,4,1
16265,SV151,SV,151,2298,20,2014,25,25,MTRF/6/O201,M at 8am in TBA,bremmer,4,2
16266,SV151,SV,151,2300,20,2014,25,25,MTRF/2/O201,M at 8am in TBA,christ,4,4
16267,SV171,SV,171,2301,20,2014,24,25,MTRF/6/B106,,jern,4,1
16268,SV232,SV,232,2304,20,2014,7,25,TF/2-3/CL119,T at 8am in TBA,watt,4,1
16269,SV244,SV,244,2306,20,2014,12,25,MTRF/2/HH163,,chapman1,4,1
16270,SV244,SV,244,2307,20,2014,22,25,MTRF/3/HH163,,chapman1,4,2
16271,SV291,SV,291,2303,20,2014,25,25,MTRF/4/A202,,kukral,4,2
16272,SV303,SV,303,2309,20,2014,17,25,MR/8-9/CL119,,hartner,4,2
16273,SV303,SV,303,2308,20,2014,23,25,MR/2-3/CL119,,hartner,4,1
16274,SV232,SV,232,2305,20,2014,8,25,TF/8-9/CL119,T at 8am in TBA,watt,4,2
16275,SV291,SV,291,2302,20,2014,23,25,MTRF/3/A202,,kukral,4,1
16276,SV385,SV,385,2311,20,2014,23,25,TF/8-9/A202,,clark,4,1
16277,SV357,SV,357,2310,20,2014,20,25,MTRF/2/O233,T at 8am in TBA,bremmer,4,1
16278,SV399,SV,399,2312,20,2014,24,25,MTRF/5/O231,,ewen1,4,1
16279,SV497,SV,497,2673,20,2014,1,1,TBA/TBA/TBA,,christ,2,1
16280,SV499,SV,499,2623,20,2014,1,1,TBA/TBA/TBA,,casey1,4,1
16281,AB101,AB,101,1167,10,2014,32,40,MTRF/9/O259,T at 6pm in O257,buckley,4,1
16282,AB110,AB,110,1169,10,2014,26,24,MTR/9/O105,T at 8am in O103,weiner,4,2
16283,AB110,AB,110,1168,10,2014,27,24,MTR/8/O105,T at 8am in O101,weiner,4,1
16284,AB110,AB,110,1170,10,2014,31,24,MTR/2/O203-1,T at 8am in O105,coppinge,4,3
16285,AB210,AB,210,1176,10,2014,21,24,MTR/5/O203-1:F/4-6/O107,W at 1pm in G313,coppinge,4,1
16286,AB492,AB,492,1596,10,2014,1,1,TBA/TBA/TBA,,anthony,2,1
16287,AB491,AB,491,1713,10,2014,2,1,TBA,,ingram,2,1
16288,AB399,AB,399,1177,10,2014,6,24,MTRF/9/M103,,ingram,4,1
16289,AB205,AB,205,1174,10,2014,12,30,MTRF/2/O105,T at 6pm in O267,anthony,4,1
16290,AB205,AB,205,1175,10,2014,28,30,MTRF/3/O105,T at 6pm in O269,anthony,4,2
16291,AB492,AB,492,1679,10,2014,1,1,TBA/TBA/TBA,,coppinge,2,2
16292,AB498,AB,498,1567,10,2014,2,1,TBA,,anthony,4,2
16293,AB492,AB,492,1724,10,2014,2,1,TBA/TBA/TBA,,coppinge,2,4
16294,AB492,AB,492,1692,10,2014,1,1,TBA/TBA/TBA,,coppinge,4,3
16295,AB498,AB,498,1614,10,2014,1,1,F/8/O105,,weiner,4,3
16296,AB498,AB,498,1178,10,2014,1,30,TBA,,ahmed,4,1
16297,AB498,AB,498,1616,10,2014,1,1,F/8/O105,,coppinge,4,5
16298,AB498,AB,498,1615,10,2014,0,1,TBA,,ingram,4,4
16299,AS401,AS,401,1481,10,2014,6,25,W/7-9/A220:T/9-1900/TBA,,blystone,4,1
16300,AS301,AS,301,1480,10,2014,1,25,W/7-9/A219:T/9-1900/TBA,,jeffers,4,1
16301,AS101,AS,101,1477,10,2014,4,25,W/5/A220:T/10-1900/TBA,,adkins,1,1
16302,AS201,AS,201,1479,10,2014,5,25,W/6/A220:T/10-1900/TBA,,adkins,2,1
16303,BE410,BE,410,1180,10,2014,24,24,MTR/4/O159:W/7-9/O159,,livesay&rogge,4,2
16304,BE491,BE,491,1577,10,2014,3,3,TBA/TBA/TBA,,chiu,4,2
16305,BE492,BE,492,1668,10,2014,1,1,TBA,,rogge,3,1
16306,BE492,BE,492,1681,10,2014,1,1,TBA,,livesay,1,2
16307,BE410,BE,410,1179,10,2014,16,24,MTR/3/O159:W/7-9/O159,,livesay&rogge,4,1
16308,BE491,BE,491,1576,10,2014,1,1,TBA,,ahmed,4,1
16309,BE492,BE,492,1702,10,2014,1,1,TBA,,rogge,1,4
16310,BE492,BE,492,1704,10,2014,1,1,TBA,,rogge,3,5
16311,BE525,BE,525,1181,10,2014,16,24,MTR/2/B106:W/1-3/M203,T at 1pm in G308,waitel,4,1
